"Variable","Noise","beta_S","beta_P","mean","error"
"Stability",2.5,7,8.5,0.29635,0.0046097280515526
"Stability",2.5,7,9,0.29005,0.00458275025612252
"Stability",2.5,7,9.5,0.26605,0.00447036219604367
"Stability",2.5,7,10,0.26595,0.00446986103987267
"Stability",2.5,7.5,1,0.45495,0.0049876986139648
"Stability",2.5,7.5,1.5,0.44885,0.00498303630481271
"Stability",2.5,7.5,2,0.42685,0.00495995643799285
"Stability",2.5,7.5,2.5,0.42215,0.00495374522045401
"Stability",2.5,7.5,3,0.41955,0.00495011415151321
"Stability",2.5,7.5,3.5,0.40045,0.00491914622164812
"Stability",2.5,7.5,4,0.38925,0.00489743220823152
"Stability",2.5,7.5,4.5,0.38475,0.00488795795432984
"Stability",2.5,7.5,5,0.37255,0.00486008351689342
"Stability",2.5,7.5,5.5,0.36035,0.00482896672611897
"Stability",2.5,7.5,6,0.35175,0.00480504969800105
"Stability",2.5,7.5,6.5,0.34785,0.00479365577232725
"Stability",2.5,7.5,7,0.33165,0.00474260234235359
"Stability",2.5,7.5,7.5,0.32565,0.00472214332837975
"Stability",2.5,7.5,8,0.31465,0.00468240645854504
"Stability",2.5,7.5,8.5,0.30605,0.00464929041253975
"Stability",2.5,7.5,9,0.29915,0.00462139194143362
"Stability",2.5,7.5,9.5,0.28315,0.00455201931432456
"Stability",2.5,7.5,10,0.27505,0.00451433136452863
"Stability",2.5,8,1,0.44695,0.00498143063939683
"Stability",2.5,8,1.5,0.44465,0.00497938923782005
"Stability",2.5,8,2,0.43875,0.00497366238115819
"Stability",2.5,8,2.5,0.43125,0.00496536093662113
"Stability",2.5,8,3,0.42245,0.00495415523731459
"Stability",2.5,8,3.5,0.40755,0.00493154456161316
"Stability",2.5,8,4,0.40685,0.00493036901295029
"Stability",2.5,8,4.5,0.37885,0.00487487889023096
"Stability",2.5,8,5,0.38185,0.00488162276032032
"Stability",2.5,8,5.5,0.37005,0.00485397320301478
"Stability",2.5,8,6,0.35705,0.00481998474845072
"Stability",2.5,8,6.5,0.34905,0.00479719825117809
"Stability",2.5,8,7,0.34325,0.00477977283694919
"Stability",2.5,8,7.5,0.33225,0.00474460165603894
"Stability",2.5,8,8,0.31815,0.00469536605561692
"Stability",2.5,8,8.5,0.32085,0.00470516116665098
"Stability",2.5,8,9,0.30765,0.0046555896728041
"Stability",2.5,8,9.5,0.29725,0.00461349890941991
"Stability",2.5,8,10,0.28235,0.00454837515181545
"Stability",2.5,8.5,1,0.45545,0.0049880474949404
"Stability",2.5,8.5,1.5,0.44385,0.00497865408013501
"Stability",2.5,8.5,2,0.43805,0.00497293603008081
"Stability",2.5,8.5,2.5,0.43175,0.00496595004163167
"Stability",2.5,8.5,3,0.42555,0.00495828379661963
"Stability",2.5,8.5,3.5,0.41935,0.00494982907086528
"Stability",2.5,8.5,4,0.41115,0.00493742904460986
"Stability",2.5,8.5,4.5,0.39145,0.00490190703902695
"Stability",2.5,8.5,5,0.37515,0.00486629384969539
"Stability",2.5,8.5,5.5,0.37235,0.00485959970789077
"Stability",2.5,8.5,6,0.36155,0.00483217287971715
"Stability",2.5,8.5,6.5,0.35895,0.00482518579868166
"Stability",2.5,8.5,7,0.35485,0.00481386176333592
"Stability",2.5,8.5,7.5,0.34505,0.00478526275391043
"Stability",2.5,8.5,8,0.32595,0.00472318648785541
"Stability",2.5,8.5,8.5,0.33805,0.0047634954433571
"Stability",2.5,8.5,9,0.31895,0.00469828661745045
"Stability",2.5,8.5,9.5,0.30755,0.00465519783002652
"Stability",2.5,8.5,10,0.30295,0.004636904122147
"Stability",2.5,9,1,0.45935,0.0049905959919468
"Stability",2.5,9,1.5,0.45205,0.00498557572869319
"Stability",2.5,9,2,0.44615,0.00498073272921284
"Stability",2.5,9,2.5,0.43595,0.0049706971878252
"Stability",2.5,9,3,0.43445,0.00496904305564853
"Stability",2.5,9,3.5,0.41775,0.00494751872600341
"Stability",2.5,9,4,0.40485,0.00492695395122826
"Stability",2.5,9,4.5,0.39915,0.00491676165829913
"Stability",2.5,9,5,0.38675,0.00489222210592624
"Stability",2.5,9,5.5,0.39365,0.00490627913061321
"Stability",2.5,9,6,0.37205,0.0048588723603385
"Stability",2.5,9,6.5,0.36515,0.00484160013416907
"Stability",2.5,9,7,0.35655,0.00481860266500199
"Stability",2.5,9,7.5,0.34595,0.00478797997335228
"Stability",2.5,9,8,0.34925,0.00479778549172037
"Stability",2.5,9,8.5,0.32925,0.00473452060070836
"Stability",2.5,9,9,0.32305,0.00471301294281057
"Stability",2.5,9,9.5,0.31735,0.00469243003570261
"Stability",2.5,9,10,0.30375,0.0046401235786003
"Stability",2.5,9.5,1,0.45865,0.00499016111170692
"Stability",2.5,9.5,1.5,0.45245,0.00498587862352914
"Stability",2.5,9.5,2,0.44915,0.00498328316083946
"Stability",2.5,9.5,2.5,0.43615,0.00497091427695901
"Stability",2.5,9.5,3,0.42925,0.00496295343930246
"Stability",2.5,9.5,3.5,0.42085,0.00495194708453077
"Stability",2.5,9.5,4,0.40955,0.00493484701095203
"Stability",2.5,9.5,4.5,0.40225,0.00492238933259796
"Stability",2.5,9.5,5,0.38975,0.00489845825125865
"Stability",2.5,9.5,5.5,0.39915,0.00491676165829913
"Stability",2.5,9.5,6,0.38015,0.00487782503455247
"Stability",2.5,9.5,6.5,0.36895,0.00485124140857991
"Stability",2.5,9.5,7,0.36845,0.00484999092691926
"Stability",2.5,9.5,7.5,0.35125,0.00480360814545915
"Stability",2.5,9.5,8,0.34665,0.00479008060863528
"Stability",2.5,9.5,8.5,0.34225,0.00477669084487815
"Stability",2.5,9.5,9,0.33665,0.00475900646818813
"Stability",2.5,9.5,9.5,0.32485,0.00471935111826803
"Stability",2.5,9.5,10,0.31485,0.00468315502029288
"Stability",2.5,10,1,0.45865,0.00499016111170692
"Stability",2.5,10,1.5,0.45035,0.00498425240404243
"Stability",2.5,10,2,0.44025,0.00497518532286986
"Stability",2.5,10,2.5,0.43245,0.0049667662142145
"Stability",2.5,10,3,0.44175,0.00497666258320239
"Stability",2.5,10,3.5,0.41825,0.00494824638273262
"Stability",2.5,10,4,0.41975,0.00495039840764755
"Stability",2.5,10,4.5,0.40935,0.00493452051361325
"Stability",2.5,10,5,0.40375,0.00492504003556674
"Stability",2.5,10,5.5,0.38595,0.00489052670733404
"Stability",2.5,10,6,0.38615,0.00489095183895621
"Stability",2.5,10,6.5,0.37055,0.00485520618024665
"Stability",2.5,10,7,0.36455,0.00484004879698911
"Stability",2.5,10,7.5,0.35395,0.0048113256630022
"Stability",2.5,10,8,0.35535,0.0048152628615313
"Stability",2.5,10,8.5,0.34815,0.00479454445340238
"Stability",2.5,10,9,0.33465,0.00475251474375819
"Stability",2.5,10,9.5,0.33285,0.00474659254245363
"Stability",2.5,10,10,0.32435,0.00471759825794146
