"Variable","Noise","switch_rate","beta_S","beta_P","mean","error"
"Error",0.5,0.15,8.5,2,0.1772,0.00381856964679378
"Error",0.5,0.15,8.5,2.5,0.1815,0.00385451173640354
"Error",0.5,0.15,8.5,3,0.1608,0.00367364744750457
"Error",0.5,0.15,8.5,3.5,0.1689,0.00374682303669213
"Error",0.5,0.15,8.5,4,0.1727,0.00378006612243609
"Error",0.5,0.15,8.5,4.5,0.1778,0.0038236341375453
"Error",0.5,0.15,8.5,5,0.1663,0.00372368333532246
"Error",0.5,0.15,8.5,5.5,0.1938,0.00395293796711474
"Error",0.5,0.15,8.5,6,0.1981,0.00398587853838677
"Error",0.5,0.15,8.5,6.5,0.2002,0.00400169930901061
"Error",0.5,0.15,8.5,7,0.2191,0.00413657226735038
"Error",0.5,0.15,8.5,7.5,0.2335,0.00423078774656631
"Error",0.5,0.15,8.5,8,0.2627,0.00440122801963362
"Error",0.5,0.15,8.5,8.5,0.2911,0.00454292227693601
"Error",0.5,0.15,8.5,9,0.2939,0.00455569472588359
"Error",0.5,0.15,8.5,9.5,0.3237,0.00467910465816274
"Error",0.5,0.15,8.5,10,0.3421,0.00474436612214847
"Error",0.5,0.15,9,1,0.1978,0.00398360426125526
"Error",0.5,0.15,9,1.5,0.1799,0.00384123346172174
"Error",0.5,0.15,9,2,0.176,0.00380839209969752
"Error",0.5,0.15,9,2.5,0.1705,0.00376090274255316
"Error",0.5,0.15,9,3,0.1709,0.00376440381383392
"Error",0.5,0.15,9,3.5,0.1643,0.0037056611005891
"Error",0.5,0.15,9,4,0.1736,0.00378784091190184
"Error",0.5,0.15,9,4.5,0.1672,0.00373172997158933
"Error",0.5,0.15,9,5,0.1768,0.00381518434196256
"Error",0.5,0.15,9,5.5,0.1806,0.00384705653511856
"Error",0.5,0.15,9,6,0.1925,0.00394283268640191
"Error",0.5,0.15,9,6.5,0.2004,0.00400319704219713
"Error",0.5,0.15,9,7,0.2196,0.0041399635179302
"Error",0.5,0.15,9,7.5,0.2314,0.00421748535483786
"Error",0.5,0.15,9,8,0.2414,0.0042795368258194
"Error",0.5,0.15,9,8.5,0.2585,0.00437832067911853
"Error",0.5,0.15,9,9,0.2829,0.00450430770249856
"Error",0.5,0.15,9,9.5,0.2901,0.00453831010684182
"Error",0.5,0.15,9,10,0.3203,0.00466615133668312
"Error",0.5,0.15,9.5,1,0.1895,0.00391924878657953
"Error",0.5,0.15,9.5,1.5,0.1835,0.00387095252196959
"Error",0.5,0.15,9.5,2,0.1697,0.00375387801613425
"Error",0.5,0.15,9.5,2.5,0.1756,0.00380498512364754
"Error",0.5,0.15,9.5,3,0.1708,0.00376352924995164
"Error",0.5,0.15,9.5,3.5,0.1597,0.00366345917041658
"Error",0.5,0.15,9.5,4,0.167,0.00372994520725505
"Error",0.5,0.15,9.5,4.5,0.1714,0.00376876960856408
"Error",0.5,0.15,9.5,5,0.1657,0.00371829713354881
"Error",0.5,0.15,9.5,5.5,0.1743,0.0037938621929419
"Error",0.5,0.15,9.5,6,0.1868,0.00389770383809762
"Error",0.5,0.15,9.5,6.5,0.1972,0.0039790450210984
"Error",0.5,0.15,9.5,7,0.2104,0.00407613119079213
"Error",0.5,0.15,9.5,7.5,0.2072,0.00405320352880096
"Error",0.5,0.15,9.5,8,0.2291,0.00420274735245064
"Error",0.5,0.15,9.5,8.5,0.252,0.00434182970054272
"Error",0.5,0.15,9.5,9,0.2625,0.00440014898964945
"Error",0.5,0.15,9.5,9.5,0.2732,0.00445624974795866
"Error",0.5,0.15,9.5,10,0.3012,0.00458802364816264
"Error",0.5,0.15,10,1,0.1929,0.00394594932197629
"Error",0.5,0.15,10,1.5,0.1832,0.00386849745085256
"Error",0.5,0.15,10,2,0.172,0.0037739931508192
"Error",0.5,0.15,10,2.5,0.1721,0.00377486211117649
"Error",0.5,0.15,10,3,0.1604,0.00366994970716021
"Error",0.5,0.15,10,3.5,0.1698,0.00375475775790956
"Error",0.5,0.15,10,4,0.1643,0.0037056611005891
"Error",0.5,0.15,10,4.5,0.1562,0.00363062999318503
"Error",0.5,0.15,10,5,0.1731,0.00378352620012743
"Error",0.5,0.15,10,5.5,0.18,0.00384206665059506
"Error",0.5,0.15,10,6,0.1854,0.00388641150927716
"Error",0.5,0.15,10,6.5,0.1914,0.00393422823628491
"Error",0.5,0.15,10,7,0.2038,0.0040284213803774
"Error",0.5,0.15,10,7.5,0.1947,0.00395989382129213
"Error",0.5,0.15,10,8,0.2111,0.00408109599672116
"Error",0.5,0.15,10,8.5,0.2511,0.00433667610918404
"Error",0.5,0.15,10,9,0.2409,0.00427651117790957
"Error",0.5,0.15,10,9.5,0.2713,0.0044465276520917
"Error",0.5,0.15,10,10,0.2793,0.00448677658418732
"Error",1,0.01,1,1,0.3716,0.00483256447116195
"Error",1,0.01,1,1.5,0.3441,0.00475097633940833
"Error",1,0.01,1,2,0.3376,0.00472915008072789
"Error",1,0.01,1,2.5,0.3358,0.00472292987526394
"Error",1,0.01,1,3,0.3174,0.00465487817123917
"Error",1,0.01,1,3.5,0.3038,0.00459920332961337
"Error",1,0.01,1,4,0.3284,0.00469654657753711
"Error",1,0.01,1,4.5,0.4093,0.00491729285043078
"Error",1,0.01,1,5,0.3797,0.00485336445310379
"Error",1,0.01,1,5.5,0.3971,0.00489321503260745
"Error",1,0.01,1,6,0.3332,0.00471380928759321
"Error",1,0.01,1,6.5,0.4762,0.00499458212316691
"Error",1,0.01,1,7,0.3745,0.00484017744837658
"Error",1,0.01,1,7.5,0.4968,0.00500014761258253
"Error",1,0.01,1,8,0.4081,0.00491506406728117
"Error",1,0.01,1,8.5,0.513,0.00499855964852436
"Error",1,0.01,1,9,0.485,0.00499799939973986
"Error",1,0.01,1,9.5,0.5056,0.00499993639323478
"Error",1,0.01,1,10,0.4743,0.00499364042002069
"Error",1,0.01,1.5,1,0.3309,0.00470560657868115
"Error",1,0.01,1.5,1.5,0.3334,0.00471451658886324
"Error",1,0.01,1.5,2,0.3139,0.00464099481612384
"Error",1,0.01,1.5,2.5,0.3058,0.00460768478478157
"Error",1,0.01,1.5,3,0.2771,0.00447588676758423
"Error",1,0.01,1.5,3.5,0.2675,0.00442677474392625
"Error",1,0.01,1.5,4,0.2578,0.00437445191800736
"Error",1,0.01,1.5,4.5,0.2654,0.00441568044851327
"Error",1,0.01,1.5,5,0.2947,0.00455930583827985
"Error",1,0.01,1.5,5.5,0.3197,0.00466383598946336
"Error",1,0.01,1.5,6,0.3491,0.00476709466228141
"Error",1,0.01,1.5,6.5,0.3426,0.00474602744172932
"Error",1,0.01,1.5,7,0.4556,0.00498049641446045
"Error",1,0.01,1.5,7.5,0.4458,0.00497078533741773
"Error",1,0.01,1.5,8,0.4718,0.00499229088664009
"Error",1,0.01,1.5,8.5,0.5351,0.00498791408593741
"Error",1,0.01,1.5,9,0.4785,0.00499562514877395
"Error",1,0.01,1.5,9.5,0.528,0.00499240347019759
"Error",1,0.01,1.5,10,0.5492,0.00497598352501333
"Error",1,0.01,2,1,0.3176,0.00465566230725038
"Error",1,0.01,2,1.5,0.2956,0.00456334815838562
"Error",1,0.01,2,2,0.2861,0.00451959308701206
"Error",1,0.01,2,2.5,0.2606,0.00438983952657804
"Error",1,0.01,2,3,0.2475,0.00431581251026529
"Error",1,0.01,2,3.5,0.2366,0.00425015886585884
"Error",1,0.01,2,4,0.2217,0.0041541108150441
"Error",1,0.01,2,4.5,0.2043,0.00403209334932585
"Error",1,0.01,2,5,0.2598,0.00438546682029669
"Error",1,0.01,2,5.5,0.2362,0.00424767704469485
"Error",1,0.01,2,6,0.2145,0.00410495554982105
"Error",1,0.01,2,6.5,0.2619,0.00439690485196436
"Error",1,0.01,2,7,0.3137,0.00464019225231173
"Error",1,0.01,2,7.5,0.444,0.00496878947902693
"Error",1,0.01,2,8,0.4168,0.00493053820801564
"Error",1,0.01,2,8.5,0.4408,0.00496507816656697
"Error",1,0.01,2,9,0.4363,0.00495950508307703
"Error",1,0.01,2,9.5,0.4724,0.00499262622591189
"Error",1,0.01,2,10,0.432,0.0049537918815187
"Error",1,0.01,2.5,1,0.3015,0.00458932251951405
"Error",1,0.01,2.5,1.5,0.289,0.00453320581878868
"Error",1,0.01,2.5,2,0.2802,0.00449119283501701
"Error",1,0.01,2.5,2.5,0.2568,0.00436889971600091
"Error",1,0.01,2.5,3,0.2443,0.00429692882879575
"Error",1,0.01,2.5,3.5,0.2402,0.00427226183913419
"Error",1,0.01,2.5,4,0.2157,0.00411327641963076
"Error",1,0.01,2.5,4.5,0.1995,0.00399644493984538
"Error",1,0.01,2.5,5,0.2101,0.00407399788240919
"Error",1,0.01,2.5,5.5,0.2081,0.00405969051883402
"Error",1,0.01,2.5,6,0.2223,0.00415812457725836
"Error",1,0.01,2.5,6.5,0.2307,0.00421301862713604
"Error",1,0.01,2.5,7,0.2437,0.00429335233674442
"Error",1,0.01,2.5,7.5,0.258,0.00437555877019783
"Error",1,0.01,2.5,8,0.3311,0.00470632488778611
"Error",1,0.01,2.5,8.5,0.3207,0.0046676899782412
"Error",1,0.01,2.5,9,0.3313,0.00470704223739945
"Error",1,0.01,2.5,9.5,0.3576,0.00479317446502265
"Error",1,0.01,2.5,10,0.3855,0.00486737548730457
"Error",1,0.01,3,1,0.3073,0.00461397874724061
"Error",1,0.01,3,1.5,0.2899,0.00453738446528158
"Error",1,0.01,3,2,0.2683,0.0044309676536209
"Error",1,0.01,3,2.5,0.2584,0.00437776889363162
"Error",1,0.01,3,3,0.2466,0.00431053384979251
"Error",1,0.01,3,3.5,0.2342,0.00423518945065841
"Error",1,0.01,3,4,0.2169,0.00412154554915645
"Error",1,0.01,3,4.5,0.2085,0.00406256390011828
"Error",1,0.01,3,5,0.188,0.00390731707347526
"Error",1,0.01,3,5.5,0.1884,0.00391050804977061
"Error",1,0.01,3,6,0.2065,0.0040481370704775
"Error",1,0.01,3,6.5,0.2015,0.00401140675304984
"Error",1,0.01,3,7,0.2359,0.00424581225352337
"Error",1,0.01,3,7.5,0.2129,0.00409378002627039
"Error",1,0.01,3,8,0.2487,0.0043228115468948
"Error",1,0.01,3,8.5,0.2453,0.00430286444874184
"Error",1,0.01,3,9,0.3347,0.00471909080033413
"Error",1,0.01,3,9.5,0.3201,0.0046653805394156
"Error",1,0.01,3,10,0.3505,0.00477150413655616
"Error",1,0.01,3.5,1,0.2976,0.00457225486510268
"Error",1,0.01,3.5,1.5,0.2988,0.00457754862291374
"Error",1,0.01,3.5,2,0.2655,0.00441621164489761
"Error",1,0.01,3.5,2.5,0.2689,0.0044341002609901
"Error",1,0.01,3.5,3,0.2407,0.00427529868171591
"Error",1,0.01,3.5,3.5,0.242,0.00428315707667304
"Error",1,0.01,3.5,4,0.2371,0.00425325381523389
"Error",1,0.01,3.5,4.5,0.2229,0.00416212581851305
"Error",1,0.01,3.5,5,0.2088,0.00406471501963164
"Error",1,0.01,3.5,5.5,0.2221,0.00415678804952681
"Error",1,0.01,3.5,6,0.1795,0.00383789629156319
"Error",1,0.01,3.5,6.5,0.1794,0.00383706089391742
"Error",1,0.01,3.5,7,0.1875,0.00390331891982438
"Error",1,0.01,3.5,7.5,0.2027,0.00402030935236691
"Error",1,0.01,3.5,8,0.1899,0.00392241475799709
"Error",1,0.01,3.5,8.5,0.2055,0.00404086721642596
"Error",1,0.01,3.5,9,0.243,0.00428916538431073
"Error",1,0.01,3.5,9.5,0.2076,0.00405609038199578
"Error",1,0.01,3.5,10,0.2396,0.00426860704452987
"Error",1,0.01,4,1,0.3055,0.00460641909835514
"Error",1,0.01,4,1.5,0.2977,0.00457269744857405
"Error",1,0.01,4,2,0.2733,0.00445675860572759
"Error",1,0.01,4,2.5,0.2625,0.00440014898964945
"Error",1,0.01,4,3,0.2468,0.00431170906758658
"Error",1,0.01,4,3.5,0.2408,0.0042759050897364
"Error",1,0.01,4,4,0.2305,0.00421173941203483
"Error",1,0.01,4,4.5,0.2227,0.00416079346041377
"Error",1,0.01,4,5,0.2104,0.00407613119079213
"Error",1,0.01,4,5.5,0.202,0.00401512292728531
"Error",1,0.01,4,6,0.1935,0.00395061207075225
"Error",1,0.01,4,6.5,0.1838,0.00387340371322595
"Error",1,0.01,4,7,0.1623,0.00368744230098212
"Error",1,0.01,4,7.5,0.2079,0.00405825158665577
"Error",1,0.01,4,8,0.1967,0.00397523474138634
"Error",1,0.01,4,8.5,0.1944,0.00395757883598347
"Error",1,0.01,4,9,0.1846,0.00387992131092087
"Error",1,0.01,4,9.5,0.1915,0.00393501250726643
"Error",1,0.01,4,10,0.2358,0.00424519000326445
"Error",1,0.01,4.5,1,0.309,0.00462104267493175
"Error",1,0.01,4.5,1.5,0.2808,0.00449412457721986
"Error",1,0.01,4.5,2,0.2798,0.00448923282099872
"Error",1,0.01,4.5,2.5,0.265,0.00441355275767657
"Error",1,0.01,4.5,3,0.2562,0.00436555400907841
"Error",1,0.01,4.5,3.5,0.2499,0.0043297660083853
"Error",1,0.01,4.5,4,0.2236,0.00416677815632419
"Error",1,0.01,4.5,4.5,0.2376,0.00425634063998223
"Error",1,0.01,4.5,5,0.2064,0.00404741178461192
"Error",1,0.01,4.5,5.5,0.2008,0.00400618783310211
"Error",1,0.01,4.5,6,0.1942,0.0039560334958266
"Error",1,0.01,4.5,6.5,0.2052,0.00403867887962255
"Error",1,0.01,4.5,7,0.2051,0.00403794867512581
"Error",1,0.01,4.5,7.5,0.1808,0.00384871631349028
"Error",1,0.01,4.5,8,0.1829,0.0038660384924833
"Error",1,0.01,4.5,8.5,0.1837,0.00387258708011444
"Error",1,0.01,4.5,9,0.1521,0.00359135751281858
"Error",1,0.01,4.5,9.5,0.1824,0.00386193157002363
"Error",1,0.01,4.5,10,0.2003,0.00400244837059717
"Error",1,0.01,5,1,0.3034,0.00459749471949339
"Error",1,0.01,5,1.5,0.3032,0.00459663887083714
"Error",1,0.01,5,2,0.2733,0.00445675860572759
"Error",1,0.01,5,2.5,0.2738,0.00445929865948149
"Error",1,0.01,5,3,0.2636,0.00440606914885984
"Error",1,0.01,5,3.5,0.2473,0.00431464165525497
"Error",1,0.01,5,4,0.2355,0.00424332129087084
"Error",1,0.01,5,4.5,0.2283,0.0041975794176283
"Error",1,0.01,5,5,0.2153,0.00411050856075776
"Error",1,0.01,5,5.5,0.1988,0.00399117137503446
"Error",1,0.01,5,6,0.2033,0.00402473984911886
"Error",1,0.01,5,6.5,0.2036,0.00402694991681834
"Error",1,0.01,5,7,0.175,0.00379986103619454
"Error",1,0.01,5,7.5,0.1733,0.00378525346765331
"Error",1,0.01,5,8,0.1712,0.00376702469430514
"Error",1,0.01,5,8.5,0.1787,0.00383120070080921
"Error",1,0.01,5,9,0.1749,0.00379900542829626
"Error",1,0.01,5,9.5,0.1785,0.00382952236240401
"Error",1,0.01,5,10,0.1904,0.00392636290128196
"Error",1,0.01,5.5,1,0.2965,0.00456736916464047
"Error",1,0.01,5.5,1.5,0.2916,0.00454521835569977
"Error",1,0.01,5.5,2,0.285,0.00451437016136198
"Error",1,0.01,5.5,2.5,0.265,0.00441355275767657
"Error",1,0.01,5.5,3,0.2507,0.00433437765809214
"Error",1,0.01,5.5,3.5,0.2615,0.00439473621172387
"Error",1,0.01,5.5,4,0.251,0.00433610195659855
"Error",1,0.01,5.5,4.5,0.2334,0.00423015761211593
"Error",1,0.01,5.5,5,0.2258,0.00418128979125244
"Error",1,0.01,5.5,5.5,0.22,0.0041426701741289
"Error",1,0.01,5.5,6,0.2167,0.00412017094073269
"Error",1,0.01,5.5,6.5,0.2065,0.0040481370704775
"Error",1,0.01,5.5,7,0.2074,0.00405464770563383
"Error",1,0.01,5.5,7.5,0.2023,0.00401734799444744
"Error",1,0.01,5.5,8,0.1691,0.00374858962710234
"Error",1,0.01,5.5,8.5,0.1822,0.00386028576411359
"Error",1,0.01,5.5,9,0.1846,0.00387992131092087
"Error",1,0.01,5.5,9.5,0.1615,0.0036800990900968
"Error",1,0.01,5.5,10,0.1706,0.00376177871463883
"Error",1,0.01,6,1,0.3001,0.00458324116864485
"Error",1,0.01,6,1.5,0.2884,0.00453040797938177
"Error",1,0.01,6,2,0.2951,0.00456110505995387
"Error",1,0.01,6,2.5,0.2764,0.00447239356837287
"Error",1,0.01,6,3,0.2586,0.00437887216668233
"Error",1,0.01,6,3.5,0.2517,0.00434011459059158
"Error",1,0.01,6,4,0.2325,0.00422447151913249
"Error",1,0.01,6,4.5,0.2328,0.0042263698631594
"Error",1,0.01,6,5,0.2237,0.00416744139212247
"Error",1,0.01,6,5.5,0.2154,0.00411120106506842
"Error",1,0.01,6,6,0.2172,0.00412360478363787
"Error",1,0.01,6,6.5,0.2093,0.00406829277469187
"Error",1,0.01,6,7,0.2023,0.00401734799444744
"Error",1,0.01,6,7.5,0.198,0.00398512084118059
"Error",1,0.01,6,8,0.2018,0.00401363761800849
"Error",1,0.01,6,8.5,0.1908,0.00392951397859975
"Error",1,0.01,6,9,0.1798,0.00384039983166945
"Error",1,0.01,6,9.5,0.1887,0.00391289689056684
"Error",1,0.01,6,10,0.1721,0.00377486211117649
"Error",1,0.01,6.5,1,0.3021,0.00459191327953356
"Error",1,0.01,6.5,1.5,0.3013,0.00458845686409269
"Error",1,0.01,6.5,2,0.2828,0.00450382553441454
"Error",1,0.01,6.5,2.5,0.2811,0.00449558672811492
"Error",1,0.01,6.5,3,0.2698,0.00443877981844422
"Error",1,0.01,6.5,3.5,0.2601,0.00438710880562213
"Error",1,0.01,6.5,4,0.2517,0.00434011459059158
"Error",1,0.01,6.5,4.5,0.2543,0.00435488777177443
"Error",1,0.01,6.5,5,0.2427,0.00428736622542501
"Error",1,0.01,6.5,5.5,0.2281,0.00419628405616064
"Error",1,0.01,6.5,6,0.2241,0.00417009088219868
"Error",1,0.01,6.5,6.5,0.2033,0.00402473984911886
"Error",1,0.01,6.5,7,0.1916,0.00393579636786571
"Error",1,0.01,6.5,7.5,0.2015,0.00401140675304984
"Error",1,0.01,6.5,8,0.1862,0.00389287444533531
"Error",1,0.01,6.5,8.5,0.1937,0.00395216307346951
"Error",1,0.01,6.5,9,0.1854,0.00388641150927716
"Error",1,0.01,6.5,9.5,0.1699,0.00375563702731615
"Error",1,0.01,6.5,10,0.1946,0.00395912256253157
"Error",1,0.01,7,1,0.307,0.00461272454442841
"Error",1,0.01,7,1.5,0.3016,0.0045897549591518
"Error",1,0.01,7,2,0.2801,0.00449070324576944
"Error",1,0.01,7,2.5,0.2789,0.00448480661222253
"Error",1,0.01,7,3,0.2763,0.00447189342259834
"Error",1,0.01,7,3.5,0.2626,0.00440068865134317
"Error",1,0.01,7,4,0.2458,0.00430582048034993
"Error",1,0.01,7,4.5,0.2516,0.00433954227571483
"Error",1,0.01,7,5,0.2365,0.00424953889946731
"Error",1,0.01,7,5.5,0.2438,0.00429394920789476
"Error",1,0.01,7,6,0.2296,0.00420596635926888
"Error",1,0.01,7,6.5,0.2342,0.00423518945065841
"Error",1,0.01,7,7,0.2049,0.00403648712655352
"Error",1,0.01,7,7.5,0.1964,0.00397294379877728
"Error",1,0.01,7,8,0.1879,0.0039065182821163
"Error",1,0.01,7,8.5,0.2005,0.00400394532402926
"Error",1,0.01,7,9,0.1872,0.00390091498417633
"Error",1,0.01,7,9.5,0.1782,0.00382700151477098
"Error",1,0.01,7,10,0.1688,0.00374593902859091
"Error",1,0.01,7.5,1,0.3068,0.00461188713546798
"Error",1,0.01,7.5,1.5,0.2975,0.00457181202003261
"Error",1,0.01,7.5,2,0.2827,0.00450334309262585
"Error",1,0.01,7.5,2.5,0.2804,0.00449217118554002
"Error",1,0.01,7.5,3,0.2751,0.00446586983681118
"Error",1,0.01,7.5,3.5,0.2631,0.00440338256091812
"Error",1,0.01,7.5,4,0.248,0.00431873420651406
"Error",1,0.01,7.5,4.5,0.248,0.00431873420651406
"Error",1,0.01,7.5,5,0.2532,0.00434866267796304
"Error",1,0.01,7.5,5.5,0.2308,0.00421365773303304
"Error",1,0.01,7.5,6,0.2253,0.00417800629172065
"Error",1,0.01,7.5,6.5,0.2079,0.00405825158665577
"Error",1,0.01,7.5,7,0.2011,0.00400842684211336
"Error",1,0.01,7.5,7.5,0.2109,0.00407967932297844
"Error",1,0.01,7.5,8,0.187,0.00389931025465353
"Error",1,0.01,7.5,8.5,0.191,0.00393108704362222
"Error",1,0.01,7.5,9,0.1946,0.00395912256253157
"Error",1,0.01,7.5,9.5,0.1814,0.00385368513100239
"Error",1,0.01,7.5,10,0.172,0.0037739931508192
"Error",1,0.01,8,1,0.3029,0.00459535316674058
"Error",1,0.01,8,1.5,0.2929,0.0045511570290455
"Error",1,0.01,8,2,0.2838,0.00450863491301723
"Error",1,0.01,8,2.5,0.2867,0.00452242813493189
"Error",1,0.01,8,3,0.2859,0.00451864590514477
"Error",1,0.01,8,3.5,0.2735,0.00445777547395757
"Error",1,0.01,8,4,0.2589,0.00438052484296003
"Error",1,0.01,8,4.5,0.2558,0.00436331752843927
"Error",1,0.01,8,5,0.2449,0.00430049397451531
"Error",1,0.01,8,5.5,0.2389,0.0042643284875517
"Error",1,0.01,8,6,0.2322,0.00422257019005025
"Error",1,0.01,8,6.5,0.2268,0.0041878311562167
"Error",1,0.01,8,7,0.2073,0.00405392580487645
"Error",1,0.01,8,7.5,0.2072,0.00405320352880096
"Error",1,0.01,8,8,0.2252,0.00417734856387427
"Error",1,0.01,8,8.5,0.1928,0.00394517077415462
"Error",1,0.01,8,9,0.1815,0.00385451173640354
"Error",1,0.01,8,9.5,0.1868,0.00389770383809762
"Error",1,0.01,8,10,0.1842,0.00387666594561427
"Error",1,0.01,8.5,1,0.3082,0.00461772761657009
"Error",1,0.01,8.5,1.5,0.297,0.00456959386803815
"Error",1,0.01,8.5,2,0.2976,0.00457225486510268
"Error",1,0.01,8.5,2.5,0.2718,0.00444909602566011
"Error",1,0.01,8.5,3,0.2844,0.00451150743875448
"Error",1,0.01,8.5,3.5,0.2685,0.004432013004711
"Error",1,0.01,8.5,4,0.275,0.00446536604875736
"Error",1,0.01,8.5,4.5,0.2638,0.00440714173697976
"Error",1,0.01,8.5,5,0.2514,0.00433839672789578
"Error",1,0.01,8.5,5.5,0.255,0.00435883011139388
"Error",1,0.01,8.5,6,0.2312,0.00421621081581132
"Error",1,0.01,8.5,6.5,0.2388,0.00426371597639814
"Error",1,0.01,8.5,7,0.2224,0.00415879231933449
"Error",1,0.01,8.5,7.5,0.2315,0.00421812212429009
"Error",1,0.01,8.5,8,0.2065,0.0040481370704775
"Error",1,0.01,8.5,8.5,0.1997,0.00399794814360265
"Error",1,0.01,8.5,9,0.2078,0.00405753155948732
"Error",1,0.01,8.5,9.5,0.2058,0.00404305214251099
"Error",1,0.01,8.5,10,0.1825,0.00386275382165479
"Error",1,0.01,9,1,0.3036,0.00459834953889417
"Error",1,0.01,9,1.5,0.3045,0.00460218350452271
"Error",1,0.01,9,2,0.3003,0.00458411304498928
"Error",1,0.01,9,2.5,0.2866,0.00452195630329185
"Error",1,0.01,9,3,0.272,0.00445012138688776
"Error",1,0.01,9,3.5,0.2775,0.00447787674439726
"Error",1,0.01,9,4,0.258,0.00437555877019783
"Error",1,0.01,9,4.5,0.2505,0.00433322659057526
"Error",1,0.01,9,5,0.2615,0.00439473621172387
"Error",1,0.01,9,5.5,0.2467,0.004311121614726
"Error",1,0.01,9,6,0.2419,0.00428255449787889
"Error",1,0.01,9,6.5,0.2303,0.00421045885817444
"Error",1,0.01,9,7,0.2231,0.00416345678940514
"Error",1,0.01,9,7.5,0.2328,0.0042263698631594
"Error",1,0.01,9,8,0.213,0.00409448122204117
"Error",1,0.01,9,8.5,0.2041,0.00403062570754957
"Error",1,0.01,9,9,0.2153,0.00411050856075776
"Error",1,0.01,9,9.5,0.1988,0.00399117137503446
"Error",1,0.01,9,10,0.1972,0.0039790450210984
"Error",1,0.01,9.5,1,0.3119,0.00463292406569974
"Error",1,0.01,9.5,1.5,0.3041,0.00460048208816689
"Error",1,0.01,9.5,2,0.2878,0.00452760045902812
"Error",1,0.01,9.5,2.5,0.2859,0.00451864590514477
"Error",1,0.01,9.5,3,0.2693,0.00443618292813734
"Error",1,0.01,9.5,3.5,0.2736,0.00445828348461186
"Error",1,0.01,9.5,4,0.2645,0.00441088659931982
"Error",1,0.01,9.5,4.5,0.2601,0.00438710880562213
"Error",1,0.01,9.5,5,0.2566,0.00436778568100308
"Error",1,0.01,9.5,5.5,0.2559,0.00436387709982009
"Error",1,0.01,9.5,6,0.245,0.00430108706433542
"Error",1,0.01,9.5,6.5,0.2403,0.00427286984843608
"Error",1,0.01,9.5,7,0.2493,0.00432629433606501
"Error",1,0.01,9.5,7.5,0.2248,0.00417471422062426
"Error",1,0.01,9.5,8,0.2365,0.00424953889946731
"Error",1,0.01,9.5,8.5,0.2084,0.00406184611468553
"Error",1,0.01,9.5,9,0.2069,0.00405103444665789
"Error",1,0.01,9.5,9.5,0.2061,0.00404523366340427
"Error",1,0.01,9.5,10,0.1934,0.00394983596120295
"Error",1,0.01,10,1,0.3027,0.00459449474242749
"Error",1,0.01,10,1.5,0.2979,0.0045735818310244
"Error",1,0.01,10,2,0.2837,0.00450815520433077
"Error",1,0.01,10,2.5,0.2856,0.00451722309947749
"Error",1,0.01,10,3,0.2851,0.0045148463300248
"Error",1,0.01,10,3.5,0.2776,0.00447837354214209
"Error",1,0.01,10,4,0.2771,0.00447588676758423
"Error",1,0.01,10,4.5,0.2651,0.00441408511639065
"Error",1,0.01,10,5,0.2569,0.00436945628366064
"Error",1,0.01,10,5.5,0.2585,0.00437832067911853
"Error",1,0.01,10,6,0.2546,0.00435657916009773
"Error",1,0.01,10,6.5,0.235,0.00424020022284243
"Error",1,0.01,10,7,0.2352,0.0042414496330263
"Error",1,0.01,10,7.5,0.2377,0.00425695703153283
"Error",1,0.01,10,8,0.2357,0.0042445674261653
"Error",1,0.01,10,8.5,0.2097,0.00407114829315299
"Error",1,0.01,10,9,0.2205,0.00414604558216585
"Error",1,0.01,10,9.5,0.2095,0.00406972127585248
"Error",1,0.01,10,10,0.2134,0.00409728236423574
"Error",1,0.05,1,1,0.3579,0.00479406479990942
"Error",1,0.05,1,1.5,0.347,0.00476039558614761
"Error",1,0.05,1,2,0.3587,0.00479642904389894
"Error",1,0.05,1,2.5,0.3718,0.00483309547610929
"Error",1,0.05,1,3,0.3853,0.00486690452710628
"Error",1,0.05,1,3.5,0.4075,0.00491393830638602
"Error",1,0.05,1,4,0.3996,0.00489840621410106
"Error",1,0.05,1,4.5,0.4093,0.00491729285043078
"Error",1,0.05,1,5,0.4694,0.00499087716593872
"Error",1,0.05,1,5.5,0.4819,0.00499697268089364
"Error",1,0.05,1,6,0.5065,0.00499982747977195
"Error",1,0.05,1,6.5,0.49,0.00499924986872281
"Error",1,0.05,1,7,0.5335,0.00498901433415486
"Error",1,0.05,1,7.5,0.4585,0.00498299689201213
"Error",1,0.05,1,8,0.4763,0.0049946296792218
"Error",1,0.05,1,8.5,0.5122,0.00499876132271547
"Error",1,0.05,1,9,0.5191,0.00499660040443101
"Error",1,0.05,1,9.5,0.5354,0.00498770204775423
"Error",1,0.05,1,10,0.5103,0.00499918895312219
"Error",1,0.05,1.5,1,0.3432,0.00474801330695653
"Error",1,0.05,1.5,1.5,0.3185,0.00465917866094223
"Error",1,0.05,1.5,2,0.325,0.00468398270378926
"Error",1,0.05,1.5,2.5,0.3096,0.00462351832397896
"Error",1,0.05,1.5,3,0.3295,0.0047005515121581
"Error",1,0.05,1.5,3.5,0.3324,0.00471097052891784
"Error",1,0.05,1.5,4,0.3523,0.00477710718691841
"Error",1,0.05,1.5,4.5,0.358,0.00479436112426452
"Error",1,0.05,1.5,5,0.3948,0.0048883213446496
"Error",1,0.05,1.5,5.5,0.419,0.00493420050600534
